Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
7,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_001.pt,0.793865,0.577363,0.821226,False
7,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_015.pt,0.161155,0.12652,0.957435,False
7,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_030.pt,0.140222,0.115401,0.958002,False
7,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_045.pt,0.128659,0.111581,0.955732,False
7,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_060.pt,0.124199,0.108079,0.957435,False
7,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_075.pt,0.119888,0.107545,0.956867,False
7,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_090.pt,0.113706,0.107095,0.957435,False
7,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_105.pt,0.112754,0.105217,0.9563,False
7,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_120.pt,0.10343,0.105664,0.958002,False
7,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_135.pt,0.101477,0.104739,0.957435,False
7,145,checkpoint_epoch_145_final.pt,checkpoints_binary_classifier/trial_019/fold_7/checkpoint_epoch_145_final.pt,0.101759,0.105584,0.957435,True
